sys_sch,systemid,systemname,schoolid,schoolname,amount_19,Federal_Amt_19,State_Local_Amt_19,excluded_19,dist_enroll_19,weight_19,centralcost_19,central_fed_amt_19,central_state_amt_19,Charter_Dist_Allocation_19,Charter_Fed_Dist_Allocation_19,Charter_State_Dist_Allocation_19,total_weighted_cc_19,total_weighted_cc_fed_19,total_weighted_cc_state_19,school_with_cc_19,school_with_cc_fed_19,school_with_cc_state_19,k12_enrollment_19,school_ppe_19,school_ppe_fed_19,school_ppe_sl_19,amount_23,Federal_Amt_23,State_Local_Amt_23,excluded_23,dist_enroll_23,weight_23,centralcost_23,central_fed_amt_23,central_state_amt_23,Charter_Dist_Allocation_23,Charter_Fed_Dist_Allocation_23,Charter_State_Dist_Allocation_23,total_weighted_cc_23,total_weighted_cc_fed_23,total_weighted_cc_state_23,school_with_cc_23,school_with_cc_fed_23,school_with_cc_state_23,k12_enrollment_23,school_ppe_23,school_ppe_fed_23,school_ppe_sl_23,amount_24,Federal_Amt_24,State_Local_Amt_24,excluded_24,dist_enroll_24,weight_24,centralcost_24,central_fed_amt_24,central_state_amt_24,Charter_Dist_Allocation_24,Charter_Fed_Dist_Allocation_24,Charter_State_Dist_Allocation_24,total_weighted_cc_24,total_weighted_cc_fed_24,total_weighted_cc_state_24,school_with_cc_24,school_with_cc_fed_24,school_with_cc_state_24,k12_enrollment_24,school_ppe_24,school_ppe_fed_24,school_ppe_sl_24,schoolyear,single_score_24,single_score_23,singlescore_19,PPE_Avg,State_Local_Exp_PPE_Avg,Federal_Exp_PPE_Avg,SS_Avg,FESR,note
761104,761,Atlanta Public Schools,104,John Wesley Dobbs Elementary School,5934808.1,754691.45,5180116.65,312170.18,40154,0.0109000001102686,189665292.71,16112002.97,173553289.72,0,0,0,2073877.625,175620.828125,1898256.75,8008686,930312.25,7078373.5,438,18284.669921875,2124,16160.669921875,5992354.59,920659.67,5071694.92,268852.58,37162,0.00899999961256981,317658619.62,69701144.91,247957474.72,0,0,0,2858927.5,627310.25,2231617.25,8851282,1547969.875,7303312,334,26500.83984375,4634.64013671875,21866.19921875,7529770.37,957439.14,6572331.23,613290.3,37529,0.00769999995827675,361642054.67,54006398.81,307635655.84,0,0,0,2784643.75,415849.28125,2368794.5,10314414,1373288.375,8941126,288,35813.94140625,4768.35986328125,31045.580078125,2024,64.1,69.3,57.6,26866.48,23024.15,3842.33,63.7,1.5,
670106,670,Hancock County,106,Hancock Central Middle School,1555486.21,113109.94,1442376.27,39122.18,788,0.270300000905991,3800083.06,474994.03,3325089.03,0,0,0,1027162.4375,128390.890625,898771.5625,2582648.75,241500.828125,2341147.75,213,12125.1103515625,1133.81005859375,10991.2998046875,1953426.57,340887.44,1612539.13,19958.83,656,0.236300006508827,5387515.47,975185.28,4412330.19,0,0,0,1273070,230436.28125,1042633.625,3226496.5,571323.75,2655172.75,155,20816.109375,3685.9599609375,17130.150390625,1483988.83,98851.12,1385137.71,10779.51,616,0.238600000739098,7143223.67,3620599.69,3522623.98,0,0,0,1704373.125,863875.0625,840498.0625,3188362,962726.1875,2225635.75,147,21689.5390625,6549.16015625,15140.3798828125,2024,50.6,56.1,64.2,18210.25,14420.61,3789.64,57,1,
7351051,735,Terrell County,1051,Cooper-Carver Elementary School,4569430.51,591501.89,3977928.62,1015583.55,1205,0.46560001373291,2240073.98,534757.73,1705316.25,0,0,0,1042978.5,248983.203125,793995.25,5612409,840485.0625,4771924,561,10004.2900390625,1498.18994140625,8506.099609375,4478790.22,824935.38,3653854.84,862670.1,990,0.441399991512299,4901208.37,2786329.9,2114878.47,0,0,0,2163393.25,1229886,933507.3125,6642183.5,2054821.375,4587362,437,15199.5,4702.10986328125,10497.400390625,4249009.67,840937.29,3408072.38,905071.38,923,0.447499990463257,4993460.05,2839245,2154215.05,0,0,0,2234573.25,1270562.125,964011.1875,6483583,2111499.5,4372083.5,413,15698.75,5112.58984375,10586.16015625,2024,72.8,71.3,69.3,13634.18,9863.22,3770.96,71.1,2.5,
619179,619,Calhoun County,179,Calhoun County Elementary School,1962429.4,149993.02,1812436.38,324240.09,530,0.400000005960464,2041571.5,261590.88,1779980.62,0,0,0,816628.625,104636.3515625,711992.25,2779058,254629.375,2524428.75,212,13108.759765625,1201.07995605469,11907.6796875,1994024.86,502963.2,1491061.66,180168.56,451,0.421299993991852,2449693.25,581749.06,1867944.19,0,0,0,1032055.75,245090.875,786964.875,3026080.5,748054.0625,2278026.5,190,15926.740234375,3937.1298828125,11989.6103515625,2684945.27,723808.02,1961137.25,224611.17,413,0.41159999370575,2986355.94,775861.04,2210494.9,0,0,0,1229184.125,319344.40625,909839.6875,3914129.5,1043152.4375,2870977,170,23024.2890625,6136.18994140625,16888.099609375,2024,61.5,69.1,49.3,17353.26,13595.13,3758.13,60,1.5,
735109,735,Terrell County,109,Terrell Middle School,2607825.53,223570.92,2384254.61,25187.68,1205,0.248999997973442,2240073.98,534757.73,1705316.25,0,0,0,557778.4375,133154.671875,424623.75,3165604,356725.59375,2808878.25,300,10552.009765625,1189.08996582031,9362.9296875,2788263.86,422811.53,2365452.33,14400,990,0.246500000357628,4901208.37,2786329.9,2114878.47,0,0,0,1208147.875,686830.3125,521317.53125,3996411.75,1109641.875,2886769.75,244,16378.740234375,4547.7099609375,11831.01953125,3050071.77,490718.7,2559353.07,0,923,0.250299990177155,4993460.05,2839245,2154215.05,0,0,0,1249863,710663,539200,4299935,1201381.75,3098553,231,18614.439453125,5200.7900390625,13413.650390625,2024,54.5,66.9,64.3,15181.73,11535.87,3645.86,61.9,1.5,
701197,701,Mitchell County,197,Mitchell County Middle School,3049755.92,451195.47,2598560.45,398886.27,1340,0.249300003051758,3141621.59,245467.07,2896154.52,0,0,0,783206.25,61194.94140625,722011.3125,3832962.25,512390.40625,3320571.75,334,11475.9296875,1534.09997558594,9941.830078125,3821455.35,1157576.75,2663878.6,3447634.73,1239,0.225999996066093,3741781.67,1077262.05,2664519.62,0,0,0,845642.625,243461.21875,602181.4375,4667098,1401038,3266060,280,16668.2109375,5003.7099609375,11664.5,4168340.65,923480,3244860.65,794811.62,1200,0.219200000166893,3645674.27,1045267.95,2600406.32,0,0,0,799131.8125,229122.734375,570009.0625,4967472.5,1152602.75,3814869.75,263,18887.73046875,4382.52001953125,14505.2099609375,2024,62.7,76.4,49.8,15677.29,12037.18,3640.11,63,1.5,
7830611611,7830611,State Charter Schools,611,Cirrus Charter Academy,4217101.48,1064910.54,3152190.94,361052.35,,,,,,0,0,0,,,,4217101.5,1064910.5,3152191,430,9807.2099609375,2476.5400390625,7330.68017578125,6341274.9,2459729.82,3881545.08,4097884.33,,,,,,0,0,0,,,,6341275,2459729.75,3881545,469,13520.83984375,5244.6298828125,8276.2197265625,8252509.89,1578264.39,6674245.5,2491454.24,,,,,,0,0,0,,,,8252510,1578264.375,6674245.5,498,16571.30078125,3169.2099609375,13402.099609375,2024,66.4,57.6,56.3,13299.78,9669.67,3630.13,60.1,2,
611383,611,Bibb County,383,Williams Elementary School,3200685.29,432725.08,2767960.21,446621.6,21230,0.014299999922514,43795687.5,8034665.49,35761022.01,0,0,0,626278.3125,114895.71875,511382.625,3826963.5,547620.8125,3279342.75,303,12630.240234375,1807.32995605469,10822.91015625,3816626.37,955159.85,2861466.52,537500.56,20476,0.0152000002563,79677706.86,32449456.68,47228250.18,0,0,0,1211101.125,493231.75,717869.4375,5027727.5,1448391.625,3579336,312,16114.509765625,4642.27978515625,11472.23046875,4425195.51,1049587.81,3375607.7,703613.82,20447,0.0152000002563,76258279.9599999,21565558.9,54692721.06,0,0,0,1159125.875,327796.5,831329.375,5584321.5,1377384.25,4206937,311,17956.01953125,4428.89013671875,13527.1298828125,2024,59.2,49.3,55.7,15566.92,11940.76,3626.17,54.7,1,
774412,774,Dublin City,412,Moore Street Facility,960993.72,147916.66,813077.06,8782.5,2204,0.025000000372529,4572976.13,957945.93,3615030.2,0,0,0,114324.40625,23948.6484375,90375.7578125,1075318.125,171865.3125,903452.8125,55,19551.240234375,3124.82006835938,16426.41015625,1443151.56,196685.44,1246466.12,143848.14,2154,0.0254999995231628,6934812.43,2286778.54,4648033.89,0,0,0,176837.71875,58312.8515625,118524.859375,1619989.25,254998.296875,1364991,55,29454.349609375,4636.330078125,24818.01953125,1686932.86,126428.87,1560503.99,179561.99,2225,0.0238000005483627,7096088.97,1591153.92,5504935.05,0,0,0,168886.921875,37869.46484375,131017.4609375,1855819.75,164298.328125,1691521.5,53,35015.46875,3099.96997070313,31915.5,2024,30,29.9,58.3,28007.02,24386.64,3620.37,39.4,0.5,
742196,742,Turner County,196,Turner County Elementary School,4721957.3,948979.78,3772977.52,947803.56,1145,0.455000013113022,2300179.05,255565.28,2044613.77,0,0,0,1046581.5,116282.203125,930299.3125,5768539,1065262,4703277,521,11072.0498046875,2044.65002441406,9027.400390625,6030379.29,2532457.87,3497921.42,1176851.07,1116,0.464199990034103,2708391.14,620605.09,2087786.05,0,0,0,1257235.125,288084.875,969150.25,7287614.5,2820542.75,4467071.5,518,14068.75,5445.06005859375,8623.6904296875,5990115.85,1493652.69,4496463.16,1360603.96,1068,0.467200011014938,2875663.7,362735.27,2512928.43,0,0,0,1343510.125,169469.921875,1174040.25,7333626,1663122.625,5670503.5,499,14696.650390625,3332.90991210938,11363.73046875,2024,62.5,62.5,65.4,13279.15,9671.61,3607.54,63.5,2,
6473058,647,Dougherty County,3058,Northside Elementary School,3263477.74,408289.84,2855187.9,362072.45,13781,0.0251000002026558,36735084.88,5854466.47,30880618.41,0,0,0,922050.625,146947.109375,775103.5,4185528.25,555236.9375,3630291.5,346,12096.900390625,1604.72998046875,10492.169921875,3720072.76,481081.25,3238991.51,335552.22,12682,0.0240000002086163,81835395.2,46511127.32,35324267.88,0,0,0,1964049.5,1116267.125,847782.4375,5684122.5,1597348.375,4086774,304,18697.76953125,5254.43994140625,13443.33984375,4195830.93,622448.47,3573382.46,383213.87,12564,0.025900000706315,74209766.5499999,24237336.63,49972429.92,0,0,0,1922033,627747.0625,1294286,6117864,1250195.5,4867668.5,326,18766.44921875,3834.9599609375,14931.5,2024,68.7,68.3,63.8,16520.37,12955.67,3564.71,66.9,1.5,
735105,735,Terrell County,105,Terrell High School,3862577.53,339325.12,3523252.41,900576.72,1205,0.28549998998642,2240073.98,534757.73,1705316.25,0,0,0,639541.125,152673.328125,486867.78125,4502118.5,491998.4375,4010120.25,344,13087.5498046875,1430.22998046875,11657.330078125,3495316.77,439232.31,3056084.46,980125.51,990,0.312099993228912,4901208.37,2786329.9,2114878.47,0,0,0,1529667.125,869613.5625,660053.5625,5024984,1308845.875,3716138,309,16262.080078125,4235.75,12026.33984375,3680814.66,514925.38,3165889.28,2136078.15,923,0.302300006151199,4993460.05,2839245,2154215.05,0,0,0,1509523,858303.75,651219.25,5190337.5,1373229.125,3817108.5,279,18603.359375,4921.97021484375,13681.3896484375,2024,75.8,63.9,75.6,15984.33,12455.02,3529.32,71.8,2,
602187,602,Atkinson County,187,Willacoochee Elementary School,2003411.96,298355.92,1705056.04,705411.17,1583,0.102300003170967,1794256.02,327553.04,1466702.98,0,0,0,183552.390625,33508.67578125,150043.71875,2186964.25,331864.59375,1855099.75,162,13499.7802734375,2048.55004882813,11451.23046875,2860086.43,914259.29,1945827.14,571422.88,1543,0.101099997758865,2209526.49,370747.66,1838778.83,0,0,0,223383.125,37482.5859375,185900.53125,3083469.5,951741.875,2131727.75,156,19765.830078125,6100.91015625,13664.919921875,2558140.45,335666.9,2222473.55,505462.04,1491,0.0992999970912933,2235108.98,239929.45,1995179.53,0,0,0,221946.3125,23824.994140625,198121.328125,2780086.75,359491.90625,2420595,148,18784.369140625,2429,16355.3701171875,2024,89.6,75.6,75.1,17349.99,13823.84,3526.15,80.1,2.5,
729100,729,Sumter County,100,Sumter County Primary School,5683403.83,895569.62,4787834.21,2858326.79,3681,0.150199994444847,4710618.42,1122240.75,3588377.67,0,0,0,707534.875,168560.546875,538974.3125,6390938.5,1064130.125,5326808.5,553,11556.849609375,1924.2900390625,9632.5703125,6744320.04,1725635.53,5018684.51,2150531.48,3393,0.165000006556511,8387715.36,3705892.69,4681822.67,0,0,0,1383973.125,611472.3125,772500.75,8128293,2337107.75,5791185.5,560,14514.8095703125,4173.41015625,10341.400390625,7101957.87,1528055.65,5573902.22,2193660.68,3416,0.160999998450279,9333518.22000001,5713701.4,3619816.82,0,0,0,1502696.375,919905.9375,582790.5,8604654,2447961.5,6156692.5,550,15644.830078125,4450.83984375,11193.990234375,2024,73.1,64.6,57.3,13905.5,10389.32,3516.18,65,2,
7202050,720,Randolph County,2050,Randolph County Elementary School,3062818.99,334065.22,2728753.77,739231.84,713,0.432000011205673,2013035.62,334958.68,1678076.94,0,0,0,869631.4375,144702.15625,724929.25,3932450.5,478767.375,3453683,308,12767.7001953125,1554.43994140625,11213.259765625,2994683.75,577372.32,2417311.43,713969.31,638,0.416900008916855,3340322.39,1691542.38,1648780.01,0,0,0,1392580.375,705204.0625,687376.375,4387264,1282576.375,3104687.75,266,16493.470703125,4821.72021484375,11671.759765625,3179541.65,463523.44,2716018.21,754439.25,627,0.392300009727478,3132025.53,1408836.88,1723188.65,0,0,0,1228693.625,552686.75,676006.9375,4408235.5,1016210.1875,3392025.25,246,17919.66015625,4130.93994140625,13788.7197265625,2024,65,77.5,67.7,15726.94,12224.58,3502.37,70.1,2,
6113067,611,Bibb County,3067,Ingram/Pye Elementary School,3899071.15,536859.94,3362211.21,527697.59,21230,0.0189999993890524,43795687.5,8034665.49,35761022.01,0,0,0,832118.0625,152658.640625,679459.375,4731189,689518.5625,4041670.5,404,11710.8603515625,1706.72998046875,10004.1298828125,4700584.5,1103759.85,3596824.65,2217374.76,20476,0.0204000007361174,79677706.86,32449456.68,47228250.18,0,0,0,1625425.25,661968.9375,963456.3125,6326010,1765728.75,4560281,418,15134,4224.22998046875,10909.759765625,5319574.18,1480669.08,3838905.1,3055449.8,20447,0.0207000002264977,76258279.9599999,21565558.9,54692721.06,0,0,0,1578546.375,446407.0625,1132139.375,6898120.5,1927076.125,4971044.5,423,16307.6103515625,4555.740234375,11751.8798828125,2024,51.2,41.3,53.5,14384.16,10888.59,3495.57,48.7,1,
743107,743,Twiggs County,107,Jeffersonville Elementary,2629919.88,191033.17,2438886.71,533963.72,746,0.43970000743866,2144702.15,436895.71,1707806.44,0,0,0,943025.5625,192103.046875,750922.5,3572945.5,383136.21875,3189809.25,328,10893.1298828125,1168.09997558594,9725.0302734375,3682080.03,1018412.9,2663667.13,991276.37,683,0.439200013875961,4114585.99,1200745.54,2913840.45,0,0,0,1807126.25,527367.4375,1279758.75,5489206.5,1545780.375,3943426,300,18297.359375,5152.60009765625,13144.75,3417568.52,729472.46,2688096.06,1360503.43,701,0.445100009441376,4172071.7,1268740.3,2903331.4,0,0,0,1856989.125,564716.3125,1292272.875,5274557.5,1294188.75,3980369,312,16905.630859375,4148.0400390625,12757.58984375,2024,56.6,77,68.9,15365.37,11875.79,3489.58,67.5,1.5,
701198,701,Mitchell County,198,Mitchell County Primary School,2692308.07,459033.13,2233274.94,1052216.92,1340,0.161200001835823,3141621.59,245467.07,2896154.52,0,0,0,506429.40625,39569.29296875,466860.125,3198737.5,498602.4375,2700135,216,14808.9697265625,2308.34008789063,12500.6298828125,4109773.99,1027571.48,3082202.51,2417385.56,1239,0.242899999022484,3741781.67,1077262.05,2664519.62,0,0,0,908878.75,261666.953125,647211.8125,5018652.5,1289238.375,3729414.25,301,16673.259765625,4283.18017578125,12390.080078125,4151972.74,943275.04,3208697.7,1148466.38,1200,0.267500013113022,3645674.27,1045267.95,2600406.32,0,0,0,975217.9375,279609.1875,695608.75,5127190.5,1222884.25,3904306.5,321,15972.5595703125,3809.61010742188,12162.9501953125,2024,73.4,60.6,37.1,15818.26,12351.22,3467.04,57,1,
7893052,789,Thomasville City,3052,Scott Elementary School,2995486.57,318370.03,2677116.54,467488.56,2678,0.118400000035763,6891821.15,1259667.91,5632153.24,0,0,0,815991.625,149144.6875,666846.9375,3811478.25,467514.71875,3343963.5,317,12023.58984375,1474.81005859375,10548.7802734375,3664747.73,870158.66,2794589.07,1869780.81,2624,0.115500003099442,9918859.6,4152934.62,5765924.98,0,0,0,1145628.375,479663.96875,665964.375,4810376,1349822.625,3460553.5,303,15875.830078125,4454.85986328125,11420.9697265625,4120744.31,1033184.55,3087559.76,699750.99,2511,0.113899998366833,8853020.83,1962567.13,6890453.7,0,0,0,1008359.0625,223536.390625,784822.6875,5129103.5,1256721,3872382.5,286,17933.9296875,4394.1298828125,13539.7998046875,2024,70.3,76.5,74.2,15277.78,11836.52,3441.27,73.7,2,
605301,605,Baldwin County,301,Midway Hills Primary,4556036.87,395057.94,4160978.93,450108.14,4855,0.114900000393391,9444192.65,1067579.62,8376613.02999999,0,0,0,1085137.75,122664.8984375,962472.8125,5641174.5,517722.84375,5123451.5,558,10109.6298828125,927.820007324219,9181.8095703125,5381275.82,1719720.06,3661555.76,617559.75,4416,0.109600000083447,15303329.55,6646286.6,8657042.95,0,0,0,1677244.875,728433,948811.9375,7058520.5,2448153,4610367.5,484,14583.7197265625,5058.169921875,9525.5498046875,5889320.96,1789966.88,4099354.08,692494.11,4312,0.110399998724461,13111565.51,2000783.99,11110781.52,0,0,0,1447516.875,220886.546875,1226630.25,7336838,2010853.375,5325984.5,476,15413.5302734375,4224.47998046875,11189.0400390625,2024,69.7,61.4,60.5,13368.96,9965.47,3403.49,63.9,2,
761403,761,Atlanta Public Schools,403,Hank Aaron New Beginnings Academy,5229511.88,216494.03,5013017.85,15522.66,40154,0.0031999999191612,189665292.71,16112002.97,173553289.72,0,0,0,619732.875,51558.40625,568174.4375,5849245,268052.4375,5581192.5,129,45342.98046875,2077.92993164063,43265.05859375,5318997.24,392426.84,4926570.4,5112.47,37162,0.0044999998062849,317658619.62,69701144.91,247957474.72,0,0,0,1518544.625,321303.15625,1197241.5,6837542,713730,6123812,168,40699.66015625,4248.39013671875,36451.26171875,6993909.74,502613.19,6491296.55,704732.54,37529,0.00549999997019768,361642054.67,54006398.81,307635655.84,0,0,0,1989031.25,297035.1875,1691996.125,8982941,799648.375,8183292.5,206,43606.51171875,3881.7900390625,39724.71875,2024,23.4,27.8,32.7,43216.38,39813.68,3402.7,28,0.5,
728201,728,Stewart County,201,Stewart County High School,1900599.11,305950.43,1594648.68,134148.09,425,0.30120000243187,1539609.26,265279.4,1274329.86,0,0,0,463730.3125,79902.15625,383828.15625,2364329.5,385852.59375,1978476.875,128,18471.3203125,3014.46997070313,15456.849609375,1837416.39,212134.54,1625281.85,125982.4,384,0.309899985790253,2068663.2,650178,1418485.2,0,0,0,641078.6875,201490.15625,439588.53125,2478495,413624.6875,2064870.375,119,20827.689453125,3475.84008789063,17351.849609375,1964534.88,188458.21,1776076.67,99044.34,345,0.321700006723404,2309016,695726.31,1613289.69,0,0,0,742810.4375,223815.15625,518995.3125,2707345.25,412273.375,2295072,111,24390.5,3714.169921875,20676.3203125,2024,57,65.6,79.9,21229.84,17828.34,3401.49,67.5,1.5,
748396,748,Ware County,396,Ruskin Elementary School,3978141.67,595158.05,3382983.62,422041.59,5809,0.0750999972224236,7790323,1104878.5,6685444.5,0,0,0,585053.25,82976.375,502076.875,4563195,678134.4375,3885060.5,436,10466.0400390625,1555.34997558594,8910.6904296875,4930107.45,1066956.38,3863151.07,414589,5654,0.0670000016689301,14602204.07,7154297.7,7447906.37,0,0,0,978347.6875,479337.96875,499009.75,5908455,1546294.375,4362161,379,15589.58984375,4079.92993164063,11509.66015625,5053468.85,1236115.68,3817353.17,512621.89,5647,0.066200003027916,15187797.82,6749983.83,8437813.99,0,0,0,1005432.25,446848.9375,558583.3125,6058901,1682964.625,4375936.5,374,16200.26953125,4499.91015625,11700.3701171875,2024,80.4,88,51.1,14085.3,10706.91,3378.4,73.2,2.5,
761288,761,Atlanta Public Schools,288,Judson Price Middle School,5719506.75,257001.99,5462504.76,14514.34,40154,0.0094999996945262,189665292.71,16112002.97,173553289.72,176891.96,7948.52,168943.45,176891.953125,7948.52001953125,168943.453125,5896398.5,264950.5,5631448,381,15476.1103515625,695.409973144531,14780.7001953125,6380356.24,833911.66,5546444.58,25083.6,37162,0.00760000012814999,317658619.62,69701144.91,247957474.72,197330.61,25791.08,171539.52,197330.609375,25791.080078125,171539.515625,6577687,859702.75,5717984,283,23242.7109375,3037.82006835938,20204.890625,7847891.98,1682865.39,6165026.59,481989.69,37529,0.00719999987632036,361642054.67,54006398.81,307635655.84,242718.31,52047.38,190670.93,242718.3125,52047.37890625,190670.9375,8090610.5,1734912.75,6355697.5,271,29854.650390625,6401.89013671875,23452.759765625,2024,72,65,56.6,22857.82,19479.45,3378.37,64.5,1.5,
728101,728,Stewart County,101,Stewart County Middle School,1236763.19,193376.26,1043386.93,3492.42,425,0.230599999427795,1539609.26,265279.4,1274329.86,0,0,0,355033.90625,61173.4296875,293860.46875,1591797.125,254549.6875,1337247.375,98,16242.830078125,2597.44995117188,13645.3798828125,1141335.74,177203.41,964132.33,2276.44,384,0.25,2068663.2,650178,1418485.2,0,0,0,517165.8125,162544.5,354621.3125,1658501.5,339747.90625,1318753.625,96,17276.060546875,3539.0400390625,13737.01953125,1391290.91,186361.79,1204929.12,1330.84,345,0.278299987316132,2309016,695726.31,1613289.69,0,0,0,642599.125,193620.625,448978.5,2033890,379982.40625,1653907.625,96,21186.349609375,3958.14990234375,17228.2109375,2024,76.1,67.1,81.9,18235.08,14870.2,3364.88,75,2,
