sys_sch,systemid,systemname,schoolid,schoolname,amount_19,Federal_Amt_19,State_Local_Amt_19,excluded_19,dist_enroll_19,weight_19,centralcost_19,central_fed_amt_19,central_state_amt_19,Charter_Dist_Allocation_19,Charter_Fed_Dist_Allocation_19,Charter_State_Dist_Allocation_19,total_weighted_cc_19,total_weighted_cc_fed_19,total_weighted_cc_state_19,school_with_cc_19,school_with_cc_fed_19,school_with_cc_state_19,k12_enrollment_19,school_ppe_19,school_ppe_fed_19,school_ppe_sl_19,amount_23,Federal_Amt_23,State_Local_Amt_23,excluded_23,dist_enroll_23,weight_23,centralcost_23,central_fed_amt_23,central_state_amt_23,Charter_Dist_Allocation_23,Charter_Fed_Dist_Allocation_23,Charter_State_Dist_Allocation_23,total_weighted_cc_23,total_weighted_cc_fed_23,total_weighted_cc_state_23,school_with_cc_23,school_with_cc_fed_23,school_with_cc_state_23,k12_enrollment_23,school_ppe_23,school_ppe_fed_23,school_ppe_sl_23,amount_24,Federal_Amt_24,State_Local_Amt_24,excluded_24,dist_enroll_24,weight_24,centralcost_24,central_fed_amt_24,central_state_amt_24,Charter_Dist_Allocation_24,Charter_Fed_Dist_Allocation_24,Charter_State_Dist_Allocation_24,total_weighted_cc_24,total_weighted_cc_fed_24,total_weighted_cc_state_24,school_with_cc_24,school_with_cc_fed_24,school_with_cc_state_24,k12_enrollment_24,school_ppe_24,school_ppe_fed_24,school_ppe_sl_24,schoolyear,single_score_24,single_score_23,singlescore_19,PPE_Avg,State_Local_Exp_PPE_Avg,Federal_Exp_PPE_Avg,SS_Avg,FESR,note,Location ZIP [Public School] 2023-24,source_file
761196,761,Atlanta Public Schools,196,Cascade Elementary School,5252411.83,271271.93,4981139.9,217976.6,40154.0,0.0100999996066093,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,1921655.75,162731.21875,1758924.5,7174067.5,434003.15625,6740064.5,405.0,17713.75,1071.60998535156,16642.130859375,4850779.39,340389.01,4510390.38,194349.27,37162.0,0.0087999999523162,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2795395.75,613370.0625,2182025.75,7646175.0,953759.0625,6692416.0,326.0,23454.529296875,2925.63989257813,20528.880859375,5749575.95,415190.22,5334385.73,471310.5,37529.0,0.0073000001721084,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,2639987.0,394246.71875,2245740.25,8389563.0,809436.9375,7580126.0,273,30731.0,2964.96997070313,27766.029296875,2024,68.1,51.6,44.8,23966.43,21645.68,2320.74,54.8,1.0,,30311,School_FESR_FY24_for_Display.csv
644200,644,DeKalb County,200,Cedar Grove Middle School,7571325.55,337406.61,7233918.94,507045.23,92113.0,0.0086000002920627,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,2680019.5,237093.890625,2442925.5,10251345.0,574500.5,9676844.0,796.0,12878.5703125,721.72998046875,12156.83984375,7598388.96,424988.52,7173400.44,716756.06,84984.0,0.0091000003740191,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,3813178.5,605895.3125,3207283.25,11411567.0,1030883.8125,10380683.0,777.0,14686.7001953125,1326.75,13359.9501953125,8105637.12,616522.52,7489114.6,766706.66,83863.0,0.008500000461936,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,4038846.5,879727.375,3159119.25,12144484.0,1496249.875,10648234.0,712,17056.859375,2101.46997070313,14955.3798828125,2024,59.3,67.5,66.0,14874.04,13490.72,1383.32,64.3,1.5,,30034,School_FESR_FY24_for_Display.csv
761199,761,Atlanta Public Schools,199,Centennial Place Academy (Charter),11622907.44,383546.34,11239361.1,3479753.75,40154.0,0.0201999992132187,189665292.71,16112002.97,173553289.72,359471.36,11862.26,347609.11,368077.3125,11862.259765625,356215.0625,11990985.0,395408.59375,11595576.0,812.0,14767.2197265625,486.959991455078,14280.26953125,16297460.09,2324665.78,13972794.31,78668.7,37162.0,0.0216000005602837,317658619.62,69701144.91,247957474.72,504045.16,71896.88,432148.28,504045.15625,71896.8828125,432148.28125,16801506.0,2396562.75,14404943.0,804.0,20897.400390625,2980.80004882813,17916.599609375,16273523.23,1455461.25,14818061.98,11800286.55,37529.0,0.0190999992191792,361642054.67,54006398.81,307635655.84,503304.84,45014.27,458290.58,503304.84375,45014.26953125,458290.59375,16776828.0,1500475.5,15276353.0,715,23464.099609375,2098.57006835938,21365.529296875,2024,78.4,70.6,75.4,19709.57,17854.13,1855.44,74.8,2.0,,30313,School_FESR_FY24_for_Display.csv
648208,648,Douglas County,208,Chapel Hill Elementary School,6229407.74,0.0,6229407.74,211492.53,25472.0,0.0315999984741211,48432627.47,7218102.67,41214524.8,0.0,0.0,0.0,1539438.25,228092.03125,1311346.125,7768845.5,228092.03125,7540753.5,804.0,9662.740234375,283.700012207031,9379.0498046875,6171720.48,253091.68,5918628.8,163497.8,24774.0,0.0262000001966953,69414701.84,20320566.68,49094135.16,0.0,0.0,0.0,1830948.625,532482.1875,1298466.5,8002669.0,785573.875,7217095.0,649.0,12330.76953125,1210.43994140625,11120.330078125,6085494.48,98361.9,5987132.58,190759.28,24735.0,0.0252000000327826,76228679.18,16995880.71,59232798.47,0.0,0.0,0.0,1933263.875,428296.1875,1504967.625,8018758.0,526658.0625,7492100.0,623,12871.2001953125,845.359985351563,12025.83984375,2024,70.5,72.3,85.2,11621.57,10841.74,779.83,76.0,3.5,,30034,School_FESR_FY24_for_Display.csv
6483550,648,Douglas County,3550,Chapel Hill Middle School,7704103.21,107678.89,7596424.32,268596.58,25472.0,0.0465999990701675,48432627.47,7218102.67,41214524.8,0.0,0.0,0.0,2270191.5,336363.5625,1933828.0,9974295.0,444042.4375,9530252.0,1187.0,8402.9404296875,374.089996337891,8028.85986328125,8039450.06,228778.23,7810671.83,4933558.55,24774.0,0.0443000011146069,69414701.84,20320566.68,49094135.16,0.0,0.0,0.0,3095829.25,900341.9375,2195487.5,11135279.0,1129120.125,10006159.0,1098.0,10141.419921875,1028.33996582031,9113.080078125,8455062.09,214191.19,8240870.9,548464.02,24735.0,0.0447999984025955,76228679.18,16995880.71,59232798.47,0.0,0.0,0.0,3436950.0,761415.4375,2675534.5,11892012.0,975606.625,10916405.0,1109,10723.1796875,879.719970703125,9843.4697265625,2024,77.8,71.8,82.2,9755.85,8995.14,760.72,77.3,4.0,,30034,School_FESR_FY24_for_Display.csv
761515,761,Atlanta Public Schools,515,Charles Drew Charter JA/SR Academy,13248447.75,461900.0,12786547.75,9996389.66,40154.0,0.0207000002264977,189665292.71,16112002.97,173553289.72,409745.81,14285.57,395460.24,471809.25,14285.5703125,457523.6875,13720257.0,476185.5625,13244071.0,833.0,16470.900390625,571.650024414063,15899.25,40514700.82,4109213.73,36405487.09,31275597.86,37162.0,0.0249000005424023,317658619.62,69701144.91,247957474.72,1253031.98,127089.08,1125942.9,1582994.875,155418.0625,1427576.75,42097696.0,4264632.0,37833060.0,925.0,45511.01953125,4610.41015625,40900.609375,24574927.4,1735952.07,22838975.33,18792328.08,37529.0,0.0243999995291233,361642054.67,54006398.81,307635655.84,760049.3,53689.24,706360.06,760049.3125,53689.23828125,706360.0625,25334976.0,1789641.25,23545336.0,916,27658.26953125,1953.76000976563,25704.51953125,2024,76.1,80.3,81.1,29880.06,27501.46,2378.61,79.2,2.0,,30317,School_FESR_FY24_for_Display.csv
7612560,761,Atlanta Public Schools,2560,Charles L. Gideons Elementary School,5810686.84,233647.61,5577039.23,13266238.67,40154.0,0.008899999782443,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,1693323.375,143396.828125,1549926.5,7504010.0,377044.4375,7126965.5,357.0,21019.640625,1056.15002441406,19963.490234375,6526038.88,132610.21,6393428.67,56439.74,37162.0,0.0086000002920627,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2731864.25,599429.875,2132434.25,9257903.0,732040.0625,8525863.0,321.0,28840.8203125,2280.5,26560.3203125,7168049.75,1079131.56,6088918.19,194472.46,37529.0,0.0071999998763203,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,2603822.75,388846.0625,2214976.75,9771872.0,1467977.625,8303895.0,271,36058.5703125,5416.89013671875,30641.6796875,2024,63.7,56.1,61.1,28639.68,25721.83,2917.85,60.3,1.5,,30310,School_FESR_FY24_for_Display.csv
761201,761,Atlanta Public Schools,201,Charles R. Drew Charter School,15446015.52,0.0,15446015.52,11782257.13,40154.0,0.0226000007241964,189665292.71,16112002.97,173553289.72,477711.82,0.0,477711.82,491171.3125,364131.28125,491171.3125,15937187.0,364131.28125,15937187.0,906.0,17590.7109375,401.910003662109,17590.7109375,21290426.98,2399569.84,18890857.14,0.0,37162.0,0.0236000008881092,317658619.62,69701144.91,247957474.72,658466.81,74213.5,584253.31,658466.8125,74213.5,584253.3125,21948894.0,2473783.25,19475110.0,876.0,25055.810546875,2823.94995117188,22231.859375,20829756.97,1535531.91,19294225.06,22232349.28,37529.0,0.0232999995350838,361642054.67,54006398.81,307635655.84,644219.29,47490.68,596728.61,644219.3125,47490.6796875,596728.625,21473976.0,1583022.625,19890954.0,875,24541.689453125,1809.17004394531,22732.51953125,2024,93.8,92.0,96.5,22396.07,20851.7,1678.34,94.1,3.0,,30317,School_FESR_FY24_for_Display.csv
773505,773,Decatur City,505,Clairemont Elementary School,3558614.41,233942.7,3324671.71,207702.69,5540.0,0.0546999983489513,11868970.56,280537.78,11588432.78,0.0,0.0,0.0,649232.6875,15345.416015625,633887.25,4207847.0,249288.109375,3958559.0,303.0,13887.2802734375,822.72998046875,13064.5498046875,3504714.85,230697.34,3274017.51,411155.38,5484.0,0.0329999998211861,18667512.49,910976.23,17756536.26,0.0,0.0,0.0,616027.9375,30062.21484375,585965.6875,4120742.75,260759.5625,3859983.25,181.0,22766.5390625,1440.66003417969,21325.880859375,3805406.09,224760.62,3580645.47,297633.03,5356.0,0.031199999153614,21825552.03,801278.21,21024273.82,0.0,0.0,0.0,680957.1875,24999.87890625,655957.3125,4486363.5,249760.5,4236603.0,167,26864.44921875,1495.56994628906,25368.880859375,2024,89.7,90.0,94.1,21172.76,19919.77,1252.99,91.3,3.0,,30030,School_FESR_FY24_for_Display.csv
7614056,761,Atlanta Public Schools,4056,Cleveland Avenue Elementary School,5051679.01,599957.2,4451721.81,299202.64,40154.0,0.0083999997004866,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,1598205.125,135340.8125,1462864.375,6649884.0,735298.0,5914586.0,337.0,19732.58984375,2181.88989257813,17550.69921875,5034434.93,458608.58,4575826.35,210550.35,37162.0,0.006800000090152,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2160078.75,473967.78125,1686110.875,7194513.5,932576.375,6261937.0,251.0,28663.400390625,3715.43994140625,24947.9609375,6093050.42,507901.36,5585149.06,2057659.57,37529.0,0.0063000000081956,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,2278345.0,340240.3125,1938104.625,8371395.5,848141.6875,7523253.5,235,35622.9609375,3609.11010742188,32013.83984375,2024,62.0,71.5,62.1,28006.32,24837.5,3168.81,65.2,1.5,,30315,School_FESR_FY24_for_Display.csv
633808,633,Cobb County,808,Cobb Horizon High School,1706728.32,1818.08,1704910.24,476064.53,110276.0,0.0020999999251216,152612860.91,20642619.96,131970240.95,0.0,0.0,0.0,334287.625,43349.5,290938.125,2041016.0,45167.578125,1995848.375,235.0,8685.169921875,192.199996948242,8492.9697265625,11149539.91,5012367.07,6137172.84,476797.33,105832.0,0.0097000002861022,223348686.59,56129369.73,167219316.86,0.0,0.0,0.0,2166482.25,544454.875,1622027.375,13316022.0,5556822.0,7759200.0,1029.0,12940.740234375,5400.22021484375,7540.52001953125,12223281.05,179069.33,12044211.72,159498.02,105373.0,0.0097000002861022,237864756.45,45352100.1,192512656.35,0.0,0.0,0.0,2349253.0,462707.5625,1886545.5,14572534.0,641776.875,13930758.0,1027,14189.419921875,624.900024414063,13564.51953125,2024,59.9,57.0,49.1,11938.44,9866.0,2072.44,55.3,2.5,,30339,School_FESR_FY24_for_Display.csv
6601315,660,Fulton County,1315,College Park Elementary,6646433.95,131442.21,6514991.74,669439.12,87514.0,0.0082000000402331,166976381.8,13164729.4,153811652.4,0.0,0.0,0.0,1369206.375,107950.78125,1261255.5,8015640.5,239392.984375,7776247.0,714.0,11226.3896484375,335.279998779297,10891.099609375,6356729.25,1003160.81,5353568.44,1095943.41,83128.0,0.0055999998003244,223313189.37,56634970.96,166678218.41,0.0,0.0,0.0,1250553.875,317155.8125,933398.0,7607283.0,1320316.625,6286966.5,464.0,16395.009765625,2845.51000976563,13549.5,9208325.9,1255720.75,7952605.15,1240974.53,81997.0,0.0057000000961124,304578707.36,70978604.54,233600102.84,0.0,0.0,0.0,1736098.625,404578.0625,1331520.625,10944425.0,1660298.875,9284126.0,466,23485.890625,3562.8701171875,19923.01953125,2024,61.9,71.4,57.1,17035.76,14787.87,2247.89,63.5,1.5,,30337,School_FESR_FY24_for_Display.csv
6441054,644,DeKalb County,1054,Columbia Elementary School,5213451.46,251485.49,4961965.97,465337.2,92113.0,0.0059000002220273,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1831631.875,162521.96875,1669109.875,7045083.0,414007.46875,6631075.5,539.0,13070.66015625,768.099975585938,12302.5498046875,5248143.79,322640.35,4925503.44,630535.0,84984.0,0.0043999999761581,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,1828993.0,292918.28125,1536074.75,7077137.0,615558.625,6461578.0,370.0,19127.400390625,1663.67004394531,17463.720703125,5678134.51,419532.38,5258602.13,565063.66,83863.0,0.0041999998502433,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,1995665.125,434688.78125,1560976.375,7673799.5,854221.1875,6819578.5,352,21800.5703125,2426.76000976563,19373.80078125,2024,70.4,62.1,62.5,17999.54,16380.02,1619.51,65.0,1.5,,30032,School_FESR_FY24_for_Display.csv
6442054,644,DeKalb County,2054,Columbia High School,8959496.77000001,758007.75,8201489.02,427644.37,92113.0,0.0104000000283122,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,3288717.25,286717.09375,3002000.25,12248215.0,1044724.8125,11203490.0,958.0,12785.1904296875,1090.53002929688,11694.669921875,9487343.14,747097.48,8740245.66,402786.84,84984.0,0.0105999996885657,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,4441562.0,705767.6875,3735794.0,13928905.0,1452865.125,12476040.0,898.0,15511.0302734375,1617.89001464844,13893.1396484375,11084299.55,1140589.8,9943709.75,457981.55,83863.0,0.0108000002801418,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,5131710.5,1117771.25,4013939.5,16216010.0,2258361.0,13957649.0,909,17839.390625,2484.44995117188,15354.9501953125,2024,68.2,55.2,57.0,15378.54,13647.59,1730.96,60.1,1.5,,30032,School_FESR_FY24_for_Display.csv
6362050,636,Columbia County,2050,Columbia Middle School,6166306.15,602.84,6165703.31,1396277.39,27218.0,0.034000001847744,30427115.1,2543273.61,27883841.49,0.0,0.0,0.0,1102690.75,86471.3046875,1016219.375,7268996.5,87074.1484375,7181922.5,926.0,7849.89013671875,94.0299987792969,7755.85986328125,8005673.15,146162.17,7859510.98,3820263.45,28593.0,0.0346999987959862,47697724.45,6483937.32,41213787.13,0.0,0.0,0.0,1816749.875,225167.859375,1591582.0,9822423.0,371330.0,9451093.0,993.0,9891.669921875,373.950012207031,9517.7197265625,8432835.14,16772.78,8416062.36,1934156.91,28486.0,0.0329999998211861,53410602.2,10316016.45,43094585.75,0.0,0.0,0.0,1850560.875,340866.8125,1509694.0,10283396.0,357639.59375,9925757.0,939,10951.4296875,380.869995117188,10570.5595703125,2024,76.5,75.6,71.2,9564.33,9281.38,282.95,74.4,4.0,,30034,School_FESR_FY24_for_Display.csv
6605052,660,Fulton County,5052,Conley Hills Elementary School,6257184.47,182189.5,6074994.97,709936.04,87514.0,0.0065000001341104,166976381.8,13164729.4,153811652.4,0.0,0.0,0.0,1085346.5,85570.7421875,999775.75,7342531.0,267760.25,7074770.5,568.0,12926.990234375,471.410003662109,12455.580078125,6314094.46,880733.3,5433361.16,743571.66,83128.0,0.0043999999761581,223313189.37,56634970.96,166678218.41,0.0,0.0,0.0,982578.0,249193.875,733384.1875,7296672.5,1129927.125,6166745.5,363.0,20101.029296875,3112.75,16988.279296875,7056014.87,942610.94,6113403.93,674394.38,81997.0,0.0043999999761581,304578707.36,70978604.54,233600102.84,0.0,0.0,0.0,1340146.25,312305.84375,1027840.4375,8396161.0,1254916.75,7141244.5,358,23452.9609375,3505.35009765625,19947.609375,2024,68.3,53.5,49.2,18826.99,16463.82,2363.17,57.0,1.0,,30344,School_FESR_FY24_for_Display.csv
7613057,761,Atlanta Public Schools,3057,Continental Colony Elementary School,4792901.0,283500.09,4509400.91,354380.43,40154.0,0.0102000003680587,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,1940704.0,164342.4375,1776361.625,6733605.0,447842.53125,6285762.5,411.0,16383.4697265625,1089.64001464844,15293.830078125,5404165.49,560287.54,4843877.95,313259.62,37162.0,0.0089999996125698,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2858927.5,627310.25,2231617.25,8263093.0,1187597.75,7075495.0,334.0,24739.80078125,3555.67993164063,21184.119140625,6695854.42,720621.05,5975233.37,1221300.5,37529.0,0.0083999997004866,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,3037793.25,453653.71875,2584139.5,9733648.0,1174274.75,8559373.0,314,30998.880859375,3739.72998046875,27259.150390625,2024,65.5,46.7,67.2,24040.72,21245.7,2795.02,59.8,1.0,,30331,School_FESR_FY24_for_Display.csv
6445016,644,DeKalb County,5016,Coralwood Education Center,2589622.28,436747.63,2152874.65,1598353.71,92113.0,0.00089999998454,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,279375.3125,24791.486328125,254583.84375,2868997.75,461539.125,2407458.5,79.0,36316.4296875,5842.27001953125,30474.16015625,4089328.24,323639.98,3765688.26,2313830.59,84984.0,0.0007999999797903,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,332544.1875,53257.87109375,279286.3125,4421872.5,376897.84375,4044974.5,66.0,66998.0703125,5710.56982421875,61287.48828125,4474262.76,718030.04,3756232.72,1134560.22,83863.0,0.0007999999797903,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,380126.6875,82797.859375,297328.84375,4854389.5,800827.875,4053561.5,64,75849.84375,12512.9404296875,63336.8984375,2024,,,,59721.45,51699.52,8021.93,,,This school is missing one or more years of PPE or Single Score data,30033,School_FESR_FY24_for_Display.csv
7611410,761,Atlanta Public Schools,1410,Coretta Scott King Young Women's Leadership Academy,6114885.38,344034.95,5770850.43,249755.65,40154.0,0.0087000001221895,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,1677652.125,140174.421875,1537477.625,7792537.5,484209.375,7308328.0,350.0,22264.390625,1383.4599609375,20880.939453125,7623625.09,504132.37,7119492.72,119984.36,37162.0,0.0087000001221895,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2879071.5,616311.25,2262760.25,10502697.0,1120443.625,9382253.0,323.0,32516.08984375,3468.8701171875,29047.220703125,9248617.53000001,566620.45,8681997.08,869531.91,37529.0,0.0089999996125698,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,3254778.25,486057.5625,2768720.75,12503396.0,1052678.0,11450718.0,339,36883.1796875,3105.23999023438,33777.9296875,2024,80.8,65.1,76.8,30554.55,27902.03,2652.52,74.2,2.0,,30318,School_FESR_FY24_for_Display.csv
761173,761,Atlanta Public Schools,173,Crawford Long Middle School,8215760.65,602545.87,7613214.78,282232.44,40154.0,0.0184000004082918,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,3489841.5,296460.875,3193380.5,11705602.0,899006.75,10806595.0,740.0,15818.3798828125,1214.86999511719,14603.509765625,8996898.06,1016885.21,7980012.85,274765.32,37162.0,0.0189999993890524,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,6035513.5,1324321.75,4711192.0,15032412.0,2341207.0,12691205.0,705.0,21322.5703125,3320.86010742188,18001.7109375,10150383.69,1090382.43,9060001.26,186613.51,37529.0,0.0173000004142523,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,6256407.5,934310.75,5322097.0,16406791.0,2024693.125,14382098.0,649,25280.109375,3119.7099609375,22160.400390625,2024,59.7,58.1,55.5,20807.02,18255.21,2551.81,57.8,1.0,,30354,School_FESR_FY24_for_Display.csv
6444054,644,DeKalb County,4054,Cross Keys High School,11647047.26,684711.4,10962335.86,438514.77,92113.0,0.0165999997407198,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,5249394.0,457644.25,4791749.5,16896442.0,1142355.75,15754085.0,1530.0,11043.4296875,746.640014648438,10296.7900390625,14521253.81,705033.95,13816219.86,360026.89,84984.0,0.0201999992132187,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,8464263.0,1344954.0,7119309.5,22985518.0,2049988.0,20935528.0,1714.0,13410.4501953125,1196.03002929688,12214.4296875,18296562.02,1308612.67,16987949.35,434643.21,83863.0,0.0210999995470047,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,10025842.0,2183793.5,7842048.0,28322404.0,3492406.25,24829998.0,1768,16019.4599609375,1975.33996582031,14044.1201171875,2024,66.3,63.4,67.2,13491.11,12185.11,1306.0,65.6,2.0,,30319,School_FESR_FY24_for_Display.csv
7611409,761,Atlanta Public Schools,1409,D. M. Therrell High School,9804330.04,557994.14,9246335.9,236204.77,40154.0,0.0211999993771315,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,4143430.25,341574.4375,3801856.0,13947760.0,899568.5625,13048192.0,851.0,16389.849609375,1057.06994628906,15332.7802734375,11821741.41,1035289.91,10786451.5,1023030.3,37162.0,0.0262000001966953,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,8978037.0,1882437.75,7095599.0,20799778.0,2917727.75,17882052.0,973.0,21376.9609375,2998.68994140625,18378.26953125,14082370.69,1035678.69,13046692.0,889015.37,37529.0,0.0267999991774559,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,9692007.0,1447371.5,8244635.5,23774378.0,2483050.25,21291328.0,1005,23656.099609375,2470.69995117188,21185.400390625,2024,49.7,54.4,64.3,20474.3,18298.82,2175.49,56.1,1.0,,30311,School_FESR_FY24_for_Display.csv
7611563,761,Atlanta Public Schools,1563,David T Howard Middle School,9056878.83,0.0,9056878.83,473223.57,40154.0,0.0264999996870756,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,5026130.0,426968.0625,4599162.0,14083009.0,426968.0625,13656041.0,1065.0,13223.48046875,400.910003662109,12822.5703125,11038435.83,541071.22,10497364.61,193209.64,37162.0,0.0300999991595745,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,9561524.0,2098004.5,7463520.0,20599960.0,2639075.75,17960884.0,1119.0,18409.259765625,2358.419921875,16050.830078125,12323995.5,347981.22,11976014.28,325917.05,37529.0,0.0281000006943941,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,10162142.0,1517579.875,8644562.0,22486138.0,1865561.125,20620576.0,1056,21293.689453125,1766.63000488281,19527.060546875,2024,91.8,79.1,86.9,17642.14,16133.49,1508.65,85.9,2.5,,30312,School_FESR_FY24_for_Display.csv
7733050,773,Decatur City,3050,Decatur High School,15269039.66,613831.45,14655208.21,3659232.46,5540.0,0.262800008058548,11868970.56,280537.78,11588432.78,0.0,0.0,0.0,3119165.5,73725.328125,3045440.25,18388206.0,687556.75,17700648.0,1456.0,12629.259765625,472.220001220703,12157.0400390625,19498518.16,520350.95,18978167.21,5656703.09,5484.0,0.337900012731552,18667512.49,910976.23,17756536.26,0.0,0.0,0.0,6307752.5,307818.875,5999934.0,25806270.0,828169.8125,24978102.0,1853.0,13926.75,446.929992675781,13479.8203125,21638957.85,489807.56,21149150.29,5876450.36,5356.0,0.342400014400482,21825552.03,801278.21,21024273.82,0.0,0.0,0.0,7473069.5,274357.65625,7198711.5,29112028.0,764165.1875,28347862.0,1834,15873.51953125,416.670013427734,15456.849609375,2024,90.4,81.0,91.9,14143.18,13697.9,445.27,87.8,3.0,,30030,School_FESR_FY24_for_Display.csv
761304,761,Atlanta Public Schools,304,Deerwood Academy,6549097.03,542253.61,6006843.42,423636.06,40154.0,0.0157999992370605,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,3006133.25,254569.640625,2751563.5,9555231.0,796823.25,8758407.0,634.0,15071.33984375,1256.81994628906,13814.51953125,5975100.38,674677.88,5300422.5,447549.55,37162.0,0.0126000000163913,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,4002498.5,878234.4375,3124264.25,9977599.0,1552912.375,8424687.0,468.0,21319.66015625,3318.18994140625,18001.470703125,6991620.8,827523.98,6164096.82,554472.12,37529.0,0.0115000000223517,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,4158883.75,621073.5625,3537810.0,11150505.0,1448597.5,9701907.0,430,25931.41015625,3368.830078125,22562.5703125,2024,72.8,71.5,64.4,20774.14,18126.19,2647.95,69.6,1.5,,30331,School_FESR_FY24_for_Display.csv
7830637637,7830637,State Charter Schools,637,DeKalb Brilliance Academy,,,,,,,,,,,,,,,,,,,,,,,3394279.12,1039306.0,2354973.12,974617.1,,,,,,0.0,0.0,0.0,,,,3394279.0,1039306.0,2354973.0,171.0,19849.580078125,6077.81005859375,13771.76953125,4992644.61,1077590.51,3915054.1,1512424.39,,,,,,0.0,0.0,0.0,,,,4992644.5,1077590.5,3915054.0,255,19579.0,4225.85009765625,15353.150390625,2024,58.4,,,,,,,,This school is missing one or more years of PPE or Single Score data,30037,School_FESR_FY24_for_Display.csv
644705,644,DeKalb County,705,DeKalb PATH Academy Charter School,309788.15,202164.8,107623.35,5964.0,92113.0,0.0040000001899898,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1245284.625,110252.6484375,1135032.0,1555072.75,312417.4375,1242655.375,368.0,4225.740234375,848.960021972656,3376.78002929688,4211937.47,159898.52,4052038.95,4679294.01,84984.0,0.0043000001460313,415680236.8,66572340.14,349107896.65,130266.11,4945.32,125320.79,140927.640625,4975.7451171875,135951.890625,4352865.0,164874.265625,4187990.75,368.0,11828.4404296875,448.029998779297,11380.41015625,5832496.47,315293.01,5517203.46,0.0,83863.0,0.0043999999761581,475158386.419999,103497330.34,371661056.08,180386.49,9751.33,170635.16,180386.484375,9751.330078125,170635.15625,6012883.0,325044.34375,5687838.5,368,16339.3603515625,883.27001953125,15456.080078125,2024,67.3,72.8,80.7,10797.85,10071.09,726.75,73.6,4.0,,30319,School_FESR_FY24_for_Display.csv
644113,644,DeKalb County,113,DeKalb Preparatory Academy Charter,6442510.12,113455.62,6329054.5,0.0,92113.0,0.0055999998003244,310061613.73,27546096.05,282515517.69,199252.89,3508.94,195743.95,203557.03125,3550.38232421875,200006.640625,6646067.0,117006.0078125,6529061.0,519.0,12805.51953125,225.449996948242,12580.080078125,5872343.29,176229.45,5696113.84,4714843.94,84984.0,0.0065999999642372,415680236.8,66572340.14,349107896.65,181618.86,5450.4,176168.47,189474.71875,5472.81884765625,184001.921875,6061818.0,181702.265625,5880116.0,562.0,10786.150390625,323.309997558594,10462.83984375,7485252.73,418751.95,7066500.78,73455.55,83863.0,0.0066999997943639,475158386.419999,103497330.34,371661056.08,231502.66,12951.09,218551.57,231502.65625,12951.08984375,218551.5625,7716755.5,431703.03125,7285052.5,562,13730.8798828125,768.150024414063,12962.73046875,2024,62.3,55.5,69.2,12440.85,12001.88,438.97,62.3,2.5,,30032,School_FESR_FY24_for_Display.csv
